80,"['TAGNAME', 'NOUN', 'NAME-ENT', 'NOUN', 'VERB', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'TAGNAME']"
81,"['TAGNAME', 'ADJ', 'TAGNAME', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'ADV', 'VERB', 'NOUN', 'URL']"
82,"['TAGNAME', 'TAGNAME', 'TAGNAME', 'PRON', 'VERB', 'PRON', 'ADV', 'VERB']"
83,"['TAGNAME', 'VERB', 'PRON', 'ADJ']"
84,"['TAGNAME', 'ADJ', 'ADV', 'ADV', 'ADV', 'ADJ', 'X', 'NAME-ENT', 'NOUN', 'ADV', 'NOUN', 'VERB', 'X', 'NOUN', 'NOUN']"
85,"['NOUN', 'PRON', 'VERB']"
86,"['TAGNAME', 'NAME-ENT', 'VERB', 'URL']"
87,"['TAGNAME', 'PRON', 'ADJ', 'NOUN', 'URL']"
88,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'TAGNAME', 'NUM', 'X', 'NOUN', 'NAME-ENT', 'PRON', 'NUM', 'X', 'NOUN', 'ADV', 'VERB', 'X']"
89,"['TAGNAME', 'INTJ', 'PRON', 'NOUN', 'PRON', 'ADV', 'ADV', 'X', 'NAME-ENT', 'PRON', 'PRON', 'NOUN', 'URL']"
90,"['TAGNAME', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PRON', 'VERB', 'X', 'URL']"
91,"['TAGNAME', 'NAME-ENT', 'PRON', 'VERB', 'VERB', 'NOUN', 'X', 'PRON', 'NOUN']"
92,"['NUM', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'ADJ', 'NOUN', 'URL']"
93,"['TAGNAME', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ']"
94,"['TAGNAME', 'NOUN', 'PRON', 'VERB']"
95,"['TAGNAME', 'VERB', 'NOUN', 'NAME-ENT', 'NAME-ENT', 'NOUN', 'VERB', 'NAME-ENT', 'ADJ', 'NOUN', 'URL']"
96,"['TAGNAME', 'NOUN', 'NOUN', 'VERB', 'PRON', 'NAME-ENT', 'NAME-ENT', 'NOUN', 'PRON', 'ADV', 'VERB', 'PRON', 'VERB', 'URL']"
97,"['PRON', 'ADJ', 'ADJ', 'PRON', 'ADV', 'NUM', 'NUM', 'NOUN', 'NAME-ENT', 'NAME-ENT', 'VERB']"
98,"['TAGNAME', 'PRON', 'NAME-ENT']"
99,"['TAGNAME', 'ADV', 'PRON', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'PRON', 'URL']"
100,"['TAGNAME', 'ADV', 'NUM', 'NOUN', 'ADJ', 'VERB', 'URL']"
101,"['PRON', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
102,"['TAGNAME', 'NOUN', 'NAME-ENT', 'VERB', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'URL']"
103,"['TAGNAME', 'PRON', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NAME-ENT', 'URL']"
104,"['TAGNAME', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NAME-ENT', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NAME-ENT', 'ADJ', 'NOUN']"
105,"['ADV', 'NOUN', 'VERB', 'PRON', 'NOUN', 'ADV']"
106,"['TAGNAME', 'TAGNAME', 'NOUN', 'NAME-ENT', 'NOUN', 'X', 'ADV', 'ADJ', 'NOUN', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'X', 'X', 'VERB']"
107,"['TAGNAME', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'X', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADJ']"
108,['NOUN']
109,"['TAGNAME', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'PRON', 'NOUN', 'VERB', 'VERB', 'ADJ', 'URL']"
110,"['TAGNAME', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']"
111,"['TAGNAME', 'TAGNAME', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NOUN', 'X', 'NAME-ENT', 'NAME-ENT', 'URL']"
112,"['TAGNAME', 'NOUN', 'VERB', 'ADV', 'ADV', 'INTJ', 'ADJ', 'NOUN', 'PRON', 'VERB']"
113,"['NUM', 'NOUN', 'NOUN', 'NOUN', 'URL']"
114,"['TAGNAME', 'ADV', 'PRON', 'VERB', 'ADJ', 'NAME-ENT', 'NAME-ENT', 'NOUN', 'NAME-ENT', 'NAME-ENT', 'ADJ', 'NOUN', 'VERB', 'INTJ']"
115,"['TAGNAME', 'PRON', 'NOUN', 'ADJ', 'NOUN', 'URL']"
116,"['TAGNAME', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'URL']"
117,"['TAGNAME', 'PRON', 'NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PRON', 'VERB', 'X']"
118,"['TAGNAME', 'NOUN', 'ADJ', 'X', 'NOUN', 'NOUN', 'PRON', 'NOUN', 'URL']"
119,"['TAGNAME', 'TAGNAME', 'URL', 'URL']"
120,"['PRON', 'VERB', 'PRON', 'ADV', 'NAME-ENT', 'X', 'NAME-ENT', 'X', 'PRON', 'VERB', 'PRON', 'ADJ', 'ADJ']"
121,"['TAGNAME', 'PRON', 'VERB', 'X', 'PRON', 'VERB', 'PRON', 'VERB', 'URL']"
122,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NAME-ENT', 'NOUN']"
123,"['TAGNAME', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NAME-ENT', 'VERB', 'X', 'PRON', 'ADJ', 'URL']"
124,"['NOUN', 'PRON', 'ADJ', 'NOUN', 'NAME-ENT', 'VERB', 'NAME-ENT', 'VERB', 'X', 'NOUN', 'ADV', 'PRON', 'VERB', 'URL']"
125,"['ADJ', 'NOUN', 'NOUN', 'URL', 'TAGNAME', 'NOUN', 'NOUN']"
126,"['TAGNAME', 'NAME-ENT', 'ADJ', 'NAME-ENT', 'NAME-ENT', 'URL']"
127,"['TAGNAME', 'NAME-ENT', 'NOUN', 'NAME-ENT', 'NOUN', 'URL']"
128,"['TAGNAME', 'VERB', 'NOUN', 'ADV', 'NOUN', 'PRON', 'ADV']"
129,"['TAGNAME', 'ADJ', 'NOUN', 'NOUN', 'NUM', 'URL']"
130,"['TAGNAME', 'ADJ', 'NAME-ENT', 'VERB', 'PRON', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADV', 'PRON']"
131,"['TAGNAME', 'ADV', 'ADV', 'NAME-ENT', 'NOUN', 'VERB', 'VERB', 'NAME-ENT', 'NOUN', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'ADV']"
132,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT']"
133,"['ADJ', 'INTJ', 'PRON', 'VERB', 'PRON']"
134,"['TAGNAME', 'ADV', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'VERB', 'NAME-ENT', 'NAME-ENT', 'ADV', 'NAME-ENT', 'PRON']"
135,"['TAGNAME', 'TAGNAME', 'NAME-ENT', 'NAME-ENT', 'NOUN', 'NAME-ENT', 'NOUN', 'NAME-ENT', 'NAME-ENT', 'ADJ', 'NOUN', 'NOUN', 'NAME-ENT']"
136,"['TAGNAME', 'NOUN', 'PRON', 'ADV', 'PRON', 'PRON', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NAME-ENT', 'PRON', 'VERB', 'PRON']"
137,"['NUM', 'NOUN', 'VERB', 'PRON', 'VERB', 'NUM', 'NAME-ENT', 'URL']"
138,"['X', 'VERB', 'ADJ', 'NOUN', 'URL']"
139,"['TAGNAME', 'ADV', 'PRON', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'URL']"
140,"['TAGNAME', 'ADJ']"
141,"['NAME-ENT', 'NAME-ENT']"
142,"['TAGNAME', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADV']"
143,"['TAGNAME', 'VERB', 'ADJ', 'NAME-ENT', 'URL']"
144,"['TAGNAME', 'PRON', 'VERB', 'NOUN', 'ADV', 'NOUN', 'VERB', 'PRON', 'NOUN', 'URL']"
145,"['TAGNAME', 'ADJ', 'NOUN', 'URL']"
146,"['TAGNAME', 'NAME-ENT', 'ADJ', 'NAME-ENT', 'NAME-ENT', 'VERB', 'PRON', 'URL']"
147,"['TAGNAME', 'VERB', 'INTJ', 'PRON', 'ADV', 'VERB', 'NOUN']"
148,"['TAGNAME', 'NAME-ENT', 'PRON', 'ADJ', 'ADJ', 'NOUN', 'ADV', 'NAME-ENT', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN']"
149,"['TAGNAME', 'ADV', 'X', 'NOUN', 'NAME-ENT', 'NAME-ENT', 'NUM', 'X', 'NOUN', 'URL']"
150,"['TAGNAME', 'PRON', 'VERB', 'URL']"
151,"['TAGNAME', 'PRON', 'PRON', 'NAME-ENT']"
152,"['TAGNAME', 'TAGNAME', 'TAGNAME', 'NOUN', 'PRON', 'ADJ', 'ADJ', 'NOUN']"
153,"['ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ']"
154,"['TAGNAME', 'NAME-ENT', 'PRON', 'ADV', 'URL']"
155,"['TAGNAME', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'VERB', 'PRON', 'ADV', 'VERB', 'PRON']"
156,"['TAGNAME', 'PRON', 'VERB', 'NOUN', 'PRON', 'PRON']"
157,"['TAGNAME', 'NOUN', 'NOUN', 'URL']"
158,"['PRON', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADJ']"
159,"['PRON', 'VERB', 'NOUN', 'NAME-ENT', 'NAME-ENT', 'URL', 'NOUN', 'NAME-ENT', 'NAME-ENT']"
160,"['PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'NOUN', 'NOUN']"
161,"['ADJ', 'NOUN', 'URL']"
162,"['TAGNAME', 'TAGNAME', 'NAME-ENT', 'NOUN', 'NOUN', 'VERB', 'INTJ', 'X', 'NOUN', 'NOUN', 'X', 'NOUN', 'PRON', 'X', 'VERB', 'X', 'NOUN']"
163,"['TAGNAME', 'NAME-ENT', 'TAGNAME', 'X', 'URL', 'X', 'NAME-ENT', 'TAGNAME', 'TAGNAME', 'TAGNAME', 'TAGNAME']"
164,"['TAGNAME', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB']"
165,"['PRON', 'ADJ', 'PRON', 'ADV', 'VERB', 'ADV', 'VERB', 'PRON']"
166,"['ADJ', 'NAME-ENT', 'PRON', 'VERB', 'NAME-ENT', 'NAME-ENT', 'TAGNAME', 'TAGNAME']"
167,"['TAGNAME', 'VERB', 'NAME-ENT', 'NAME-ENT', 'NUM', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'TAGNAME', 'NAME-ENT', 'NUM', 'NOUN', 'NUM', 'NOUN']"
168,"['TAGNAME', 'VERB', 'NAME-ENT', 'PRON', 'ADJ', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADV', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'X']"
169,"['NUM', 'NOUN', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'URL', 'URL']"
170,"['TAGNAME', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN']"
171,"['NOUN', 'NOUN', 'PRON', 'VERB']"
172,"['TAGNAME', 'NAME-ENT']"
173,"['NAME-ENT', 'NAME-ENT', 'PRON', 'VERB', 'PRON', 'URL']"
174,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'VERB', 'NUM', 'NOUN', 'PRON', 'ADJ', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'TAGNAME']"
175,"['TAGNAME', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NAME-ENT', 'URL']"
176,"['TAGNAME', 'NAME-ENT', 'URL']"
177,"['ADJ', 'URL', 'X', 'NAME-ENT']"
178,"['TAGNAME', 'VERB', 'PRON', 'VERB']"
179,"['TAGNAME', 'ADV', 'ADJ', 'NOUN']"
180,"['NUM', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'X', 'ADJ', 'NOUN', 'URL']"
181,"['TAGNAME', 'PRON', 'VERB', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'TAGNAME', 'NAME-ENT', 'NOUN', 'TAGNAME', 'TAGNAME', 'NAME-ENT', 'NOUN', 'URL']"
182,"['TAGNAME', 'PRON', 'ADV', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'URL']"
183,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'VERB', 'NOUN']"
184,"['TAGNAME', 'PRON', 'NOUN', 'NUM', 'VERB', 'NOUN', 'NUM', 'NOUN', 'VERB', 'PRON', 'PRON', 'ADV', 'VERB']"
185,"['TAGNAME', 'NOUN', 'NOUN', 'VERB', 'X', 'URL']"
186,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NOUN', 'NAME-ENT', 'NAME-ENT']"
187,"['TAGNAME', 'VERB', 'URL']"
188,"['PRON', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADV', 'PRON', 'ADV', 'URL']"
189,"['TAGNAME', 'PRON', 'VERB', 'PRON', 'NOUN']"
190,"['TAGNAME', 'ADJ', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'URL']"
191,"['TAGNAME', 'NOUN', 'TAGNAME', 'ADJ', 'NOUN', 'NOUN', 'VERB']"
192,"['TAGNAME', 'NUM', 'NOUN', 'NOUN', 'ADV', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN']"
193,"['NUM', 'NOUN', 'VERB', 'PRON', 'NUM', 'NOUN', 'VERB', 'PRON', 'ADV', 'VERB', 'URL']"
194,"['NAME-ENT', 'URL']"
195,"['PRON', 'VERB', 'PRON', 'ADV', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'PRON', 'VERB', 'PRON', 'NOUN', 'URL']"
196,"['TAGNAME', 'NAME-ENT', 'NOUN', 'URL']"
197,"['TAGNAME', 'PRON', 'VERB', 'NOUN', 'TAGNAME', 'TAGNAME', 'X', 'URL']"
198,"['TAGNAME', 'TAGNAME', 'VERB', 'NAME-ENT', 'X', 'VERB', 'NAME-ENT', 'NOUN']"
199,"['TAGNAME', 'TAGNAME', 'INTJ', 'PRON', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB']"
200,"['NAME-ENT', 'PRON', 'NAME-ENT', 'ADV', 'URL']"
201,"['TAGNAME', 'PRON', 'VERB', 'PRON', 'URL']"
202,"['TAGNAME', 'NAME-ENT', 'NOUN', 'VERB', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'ADJ', 'NOUN', 'NOUN', 'URL']"
203,"['ADV', 'NOUN', 'URL']"
204,"['TAGNAME', 'NOUN', 'ADV', 'ADJ', 'NAME-ENT', 'PRON', 'ADJ', 'VERB', 'NAME-ENT', 'VERB', 'ADJ', 'NOUN']"
205,"['TAGNAME', 'TAGNAME', 'VERB', 'VERB', 'ADJ']"
